Time [s],Velocity [km/h],Elevation [m],Throttle [%],Motor Torque [Nm],Longitudinal Acceleration [m/s^2],Regenerative Braking Signal ,Battery Voltage [V],Battery Current [A],Battery Temperature [°C],max. Battery Temperature [°C],SoC [%],displayed SoC [%],min. SoC [%],max. SoC [%),Heating Power CAN [kW],Requested Heating Power [W],AirCon Power [kW],Heater Signal,Ambient Temperature [°C],Requested Coolant Temperature [°C],Heat Exchanger Temperature [°C],Cabin Temperature Sensor [°C],Location
2069.0,0.18,575.0,0.0,-0.25,0.23,0.0,365.2,-3.62,30.0,31.0,34.3,34.0,8,90,0.0,0,0.6,0,21.0,0,7.5,24.34,"(12.963786909994267, 77.58355669787885)"
2069.1,0.16,575.0,0.0,-0.16,0.28,0.0,365.2,-3.67,30.0,31.0,34.3,34.0,8,90,0.0,0,0.6,0,21.0,0,7.5,24.34,"(12.963819195490158, 77.58360233135869)"
2069.2,0.17,575.0,0.0,-2.84,0.13,0.0,365.18,-3.87,30.0,31.0,34.3,34.0,8,90,0.0,0,0.6,0,21.0,0,7.5,24.34,"(12.963851480986051, 77.58364796483852)"
2069.3,0.16,575.0,0.0,-8.34,0.18,0.0,365.13,-4.22,30.0,31.0,34.3,34.0,8,90,0.0,0,0.6,0,21.0,0,7.5,24.34,"(12.963883766481942, 77.58369359831836)"
2069.4,0.17,575.0,0.0,-12.67,0.17,0.0,365.1,-4.35,30.0,31.0,34.3,34.0,8,90,0.0,0,0.6,0,21.0,0,7.5,24.34,"(12.963916051977833, 77.5837392317982)"
2069.5,0.19,575.0,0.0,0.0,-0.05,0.0,365.1,-4.25,30.0,31.0,34.3,34.0,8,90,0.0,0,0.6,0,21.0,0,7.5,24.34,"(12.963948337473726, 77.58378486527805)"
2069.6,0.19,575.0,0.0,1.92,-0.01,0.0,365.1,-4.27,30.0,31.0,34.3,34.0,8,90,0.0,0,0.6,0,21.0,0,7.5,24.34,"(12.963980622969617, 77.58383049875788)"
2069.7,0.22,575.0,0.0,0.24,0.09,0.0,365.1,-4.42,30.0,31.0,34.3,34.0,8,90,0.0,0,0.6,0,21.0,0,7.5,24.34,"(12.964012908465508, 77.58387613223772)"
2069.8,0.37,575.0,0.0,0.0,0.11,0.0,365.1,-4.65,30.0,31.0,34.3,34.0,8,90,0.0,0,0.6,0,21.0,0,7.5,24.34,"(12.964045193961399, 77.58392176571756)"
2069.9,0.47,575.0,0.0,1.5,0.13,0.0,365.1,-4.95,30.0,31.0,34.3,34.0,8,90,0.0,0,0.6,0,21.0,0,7.5,24.34,"(12.964077479457291, 77.5839673991974)"
2070.0,0.45,575.0,0.0,6.18,0.16,0.0,365.1,-5.0,30.0,31.0,34.3,34.0,8,90,0.0,0,0.6,0,21.0,0,7.5,24.34,"(12.964109764953182, 77.58401303267723)"
2070.1,0.5,575.0,0.0,3.08,0.2,0.0,365.1,-4.8,30.0,31.0,34.3,34.0,8,90,0.0,0,0.6,0,21.0,0,7.5,24.34,"(12.964142050449073, 77.58405866615708)"
2070.2,0.55,575.0,0.0,1.5,0.17,0.0,365.1,-4.65,30.0,31.0,34.3,34.0,8,90,0.0,0,0.6,0,21.0,0,7.5,24.34,"(12.964174335944966, 77.58410429963692)"
2070.3,0.56,575.0,0.2,0.24,0.1,0.0,365.1,-4.55,30.0,31.0,34.3,34.0,8,90,0.0,0,0.6,0,21.0,0,7.5,24.34,"(12.964206621440857, 77.58414993311676)"
2070.4,0.59,575.0,0.0,1.58,0.02,0.0,365.1,-4.5,30.0,31.0,34.3,34.0,8,90,0.0,0,0.6,0,21.0,0,7.5,24.34,"(12.964238906936748, 77.58419556659659)"
2070.5,0.67,575.0,0.0,3.0,-0.01,0.0,365.1,-4.5,30.0,31.0,34.3,34.0,8,90,0.0,0,0.6,0,21.0,0,7.5,24.34,"(12.964271192432639, 77.58424120007643)"
2070.6,0.71,575.0,0.04,0.33,-0.03,0.0,365.1,-4.45,30.0,31.0,34.3,34.0,8,90,0.0,0,0.6,0,21.0,0,7.5,24.34,"(12.964303477928532, 77.58428683355628)"
2070.7,0.8,575.0,2.54,0.0,-0.07,0.0,365.1,-4.35,30.0,31.0,34.3,34.0,8,90,0.0,0,0.6,0,21.0,0,7.5,24.34,"(12.964335763424423, 77.58433246703612)"
2070.8,0.91,575.0,5.33,-2.0,-0.16,0.0,365.1,-4.25,30.0,31.0,34.3,34.0,8,90,5.52,0,0.6,0,21.0,0,7.5,24.34,"(12.964368048920313, 77.58437810051596)"
2070.9,1.11,575.0,5.08,0.0,-0.27,0.0,365.1,-4.15,30.0,31.0,34.3,34.0,8,90,5.52,0,0.6,0,21.0,0,7.5,24.34,"(12.964400334416204, 77.58442373399579)"
2071.0,1.29,575.0,3.32,2.58,-0.12,0.0,365.13,-4.08,30.0,31.0,34.3,34.0,8,90,5.52,0,0.6,0,21.0,0,7.5,24.34,"(12.964432619912097, 77.58446936747563)"
2071.1,1.46,575.0,0.0,7.84,0.2,0.0,365.18,-4.03,30.0,31.0,34.3,34.0,8,90,5.52,0,0.6,0,21.0,0,7.5,24.34,"(12.964464905407988, 77.58451500095548)"
2071.2,1.59,575.0,0.0,3.34,0.31,0.0,365.18,-4.05,30.0,31.0,34.3,34.0,8,90,5.52,0,0.6,0,21.0,0,7.5,24.34,"(12.964497190903879, 77.58456063443532)"
2071.3,1.59,575.0,0.0,2.1,0.34,0.0,365.13,-4.15,30.0,31.0,34.3,34.0,8,90,5.52,0,0.6,0,21.0,0,7.5,24.34,"(12.964529476399772, 77.58460626791515)"
2071.4,1.59,575.0,0.0,1.58,0.38,0.0,365.1,-4.2,30.0,31.0,34.3,34.0,8,90,5.52,0,0.6,0,21.0,0,7.5,24.34,"(12.964561761895663, 77.58465190139499)"
2071.5,1.48,575.0,0.0,0.32,0.27,0.0,365.1,-4.2,30.0,31.0,34.3,34.0,8,90,5.52,0,0.6,0,21.0,0,7.5,24.34,"(12.964594047391554, 77.58469753487483)"
2071.6,1.53,575.0,0.0,0.0,0.33,0.0,365.1,-4.2,30.0,31.0,34.3,34.0,8,90,5.52,0,0.6,0,21.0,0,7.5,24.34,"(12.964626332887445, 77.58474316835468)"
2071.7,1.44,575.0,0.0,-2.42,0.43,0.0,365.1,-4.2,30.0,31.0,34.3,34.0,8,90,5.52,0,0.6,0,21.0,0,7.5,24.34,"(12.964658618383337, 77.5847888018345)"
2071.8,1.35,575.0,0.0,-3.24,0.33,0.0,365.1,-4.23,30.0,31.0,34.3,34.0,8,90,0.0,0,0.6,0,21.0,0,7.5,24.34,"(12.964690903879228, 77.58483443531435)"
2071.9,1.47,575.0,0.0,-3.58,0.27,0.0,365.1,-4.28,30.0,31.0,34.3,34.0,8,90,0.0,0,0.6,0,21.0,0,7.5,24.34,"(12.96472318937512, 77.58488006879419)"
2072.0,1.35,575.0,0.0,-5.58,0.33,0.0,365.1,-4.3,30.0,31.0,34.3,34.0,8,90,0.0,0,0.6,0,21.0,0,7.5,24.34,"(12.964755474871012, 77.58492570227403)"
2072.1,1.26,575.0,0.0,-6.92,0.28,0.0,365.1,-4.3,30.0,31.0,34.3,34.0,8,90,0.0,0,0.6,0,21.0,0,7.5,24.34,"(12.964787760366903, 77.58497133575386)"
2072.2,1.27,575.0,0.0,-7.42,0.25,0.0,365.1,-4.3,30.0,31.0,34.3,34.0,8,90,0.0,0,0.6,0,21.0,0,7.5,24.34,"(12.964820045862794, 77.5850169692337)"
2072.3,1.23,575.0,0.0,-8.84,0.33,0.0,365.1,-4.3,30.0,31.0,34.3,34.0,8,90,0.0,0,0.6,0,21.0,0,7.5,24.34,"(12.964852331358685, 77.58506260271355)"
2072.4,1.19,575.0,0.0,-9.16,0.33,0.0,365.1,-4.28,30.0,31.0,34.3,34.0,8,90,0.0,0,0.6,0,21.0,0,7.5,24.34,"(12.964884616854578, 77.58510823619339)"
2072.5,1.13,575.0,0.0,-10.92,0.33,0.0,365.1,-4.23,30.0,31.0,34.3,34.0,8,90,0.0,0,0.6,0,21.0,0,7.5,24.34,"(12.964916902350469, 77.58515386967322)"
2072.6,1.11,575.0,0.0,-11.16,0.43,0.0,365.1,-4.33,30.0,31.0,34.3,34.0,8,90,0.0,0,0.6,0,21.0,0,7.5,24.34,"(12.96494918784636, 77.58519950315306)"
2072.7,1.04,575.0,0.0,-13.42,0.38,0.0,365.1,-4.58,30.0,31.0,34.3,34.0,8,90,0.0,0,0.6,0,21.0,0,7.5,24.34,"(12.964981473342252, 77.5852451366329)"
2072.8,1.04,575.0,0.0,-13.16,0.33,0.0,365.1,-4.63,30.0,31.0,34.3,34.0,8,90,0.0,0,0.6,0,21.0,0,7.5,24.34,"(12.965013758838143, 77.58529077011275)"
2072.9,0.92,575.0,0.0,-12.42,0.39,0.0,365.1,-4.48,30.0,31.0,34.3,34.0,8,90,0.0,0,0.6,0,21.0,0,7.5,24.34,"(12.965046044334034, 77.58533640359259)"
2073.0,0.86,575.0,0.0,-11.58,0.34,0.0,365.1,-4.35,30.0,31.0,34.3,34.0,8,90,0.0,0,0.6,0,21.0,0,7.5,24.34,"(12.965078329829925, 77.58538203707242)"
2073.1,0.83,575.0,0.0,-11.08,0.36,0.0,365.1,-4.25,30.0,31.0,34.3,34.0,8,90,0.0,0,0.6,0,21.0,0,7.5,24.34,"(12.965110615325818, 77.58542767055226)"
2073.2,0.77,575.0,0.0,-9.08,0.3,0.0,365.13,-4.15,30.0,31.0,34.3,34.0,8,90,0.0,0,0.6,0,21.0,0,7.5,24.34,"(12.965142900821709, 77.5854733040321)"
2073.3,0.74,575.0,1.29,-8.24,0.25,0.0,365.18,-4.05,30.0,31.0,34.3,34.0,8,90,0.0,0,0.6,0,21.0,0,7.5,24.34,"(12.9651751863176, 77.58551893751195)"
2073.4,0.72,575.0,6.26,-4.58,0.11,0.0,365.2,-4.03,30.0,31.0,34.3,34.0,8,90,0.0,0,0.6,0,21.0,0,7.5,24.34,"(12.965207471813493, 77.58556457099178)"
2073.5,0.73,575.0,8.15,0.0,0.11,0.0,365.2,-4.08,30.0,31.0,34.3,34.0,8,90,0.0,0,0.6,0,21.0,0,7.5,24.34,"(12.965239757309384, 77.58561020447162)"
2073.6,0.68,575.0,8.01,2.34,-0.03,0.0,365.18,-4.13,30.0,31.0,34.3,34.0,8,90,0.0,0,0.6,0,21.0,0,7.5,24.34,"(12.965272042805275, 77.58565583795146)"
2073.7,0.8,575.0,7.53,5.58,-0.05,0.0,365.13,-4.18,30.0,31.0,34.3,34.0,8,90,0.0,0,0.6,0,21.0,0,7.5,24.34,"(12.965304328301166, 77.5857014714313)"
2073.8,0.89,575.0,5.41,5.92,-0.05,0.0,365.1,-4.18,30.0,31.0,34.3,34.0,8,90,0.0,0,0.6,0,21.0,0,7.5,24.34,"(12.965336613797058, 77.58574710491114)"
2073.9,0.96,575.0,2.38,7.0,-0.03,0.0,365.1,-4.13,30.0,31.0,34.3,34.0,8,90,0.0,0,0.6,0,21.0,0,7.5,24.34,"(12.96536889929295, 77.58579273839098)"
2074.0,1.16,575.0,0.0,6.5,-0.03,0.0,365.12,-4.08,30.0,31.0,34.3,34.0,8,90,0.0,0,0.6,0,21.0,0,7.5,24.34,"(12.96540118478884, 77.58583837187082)"
2074.1,1.31,575.0,0.0,4.34,0.02,0.0,365.17,-4.03,30.0,31.0,34.3,34.0,8,90,0.0,0,0.6,0,21.0,0,7.5,24.34,"(12.965433470284731, 77.58588400535066)"
2074.2,1.33,575.0,0.0,2.16,0.06,0.0,365.2,-4.0,30.0,31.0,34.3,34.0,8,90,0.0,0,0.6,0,21.0,0,7.5,24.34,"(12.965465755780624, 77.58592963883049)"
2074.3,1.37,575.0,0.0,1.66,0.0,0.0,365.2,-4.0,30.0,31.0,34.3,34.0,8,90,0.0,0,0.6,0,21.0,0,7.5,24.34,"(12.965498041276515, 77.58597527231034)"
2074.4,1.4,575.0,0.0,0.24,0.06,0.0,365.2,-4.0,30.0,31.0,34.3,34.0,8,90,0.0,0,0.6,0,21.0,0,7.5,24.34,"(12.965530326772406, 77.58602090579018)"
2074.5,1.45,575.0,0.0,0.0,0.12,0.0,365.2,-4.0,30.0,31.0,34.3,34.0,8,90,0.0,0,0.6,0,21.0,0,7.5,24.34,"(12.965562612268299, 77.58606653927002)"
2074.6,1.65,575.0,0.0,-1.79,0.21,0.0,365.2,-3.98,30.0,31.0,34.3,34.0,8,90,0.0,0,0.6,0,21.0,0,7.5,24.34,"(12.96559489776419, 77.58611217274985)"
2074.7,1.52,575.0,0.0,-2.21,0.18,0.0,365.2,-3.93,30.0,31.0,34.3,34.0,8,90,0.0,0,0.6,0,21.0,0,7.5,24.34,"(12.96562718326008, 77.58615780622969)"
2074.8,1.53,575.0,0.0,-3.0,0.19,0.0,365.2,-3.9,30.0,31.0,34.3,34.0,8,90,0.0,0,0.6,0,21.0,0,7.5,24.34,"(12.965659468755971, 77.58620343970954)"
2074.9,1.55,575.0,0.0,-5.29,0.17,0.0,365.2,-3.9,30.0,31.0,34.3,34.0,8,90,0.0,0,0.6,0,21.0,0,7.5,24.34,"(12.965691754251864, 77.58624907318938)"
2075.0,1.56,575.0,0.0,-6.0,0.17,0.0,365.2,-3.9,30.0,31.0,34.28,34.0,8,90,0.0,0,0.6,0,21.0,0,7.5,24.34,"(12.965724039747755, 77.58629470666921)"
2075.1,1.57,575.0,0.0,-6.6,0.24,0.0,365.2,-3.9,30.0,31.0,34.23,34.0,8,90,0.0,0,0.6,0,21.0,0,7.5,24.34,"(12.965756325243646, 77.58634034014905)"
2075.2,1.58,575.0,0.0,-7.79,0.27,0.0,365.2,-3.9,30.0,31.0,34.2,34.0,8,90,0.0,0,0.6,0,21.0,0,7.5,24.34,"(12.965788610739539, 77.5863859736289)"
2075.3,1.55,575.0,0.0,-9.69,0.25,0.0,365.2,-3.9,30.0,31.0,34.2,34.0,8,90,0.0,0,0.6,0,21.0,0,7.5,24.34,"(12.96582089623543, 77.58643160710874)"
2075.4,1.55,575.0,0.0,-9.21,0.27,0.0,365.2,-3.93,30.0,31.0,34.2,34.0,8,90,0.0,0,0.6,0,21.0,0,7.5,24.34,"(12.96585318173132, 77.58647724058858)"
2075.5,1.51,575.0,0.0,-10.71,0.32,0.0,365.2,-3.98,30.0,31.0,34.2,34.0,8,90,0.0,0,0.6,0,21.0,0,7.5,24.34,"(12.965885467227212, 77.58652287406841)"
2075.6,1.5,575.0,0.0,-12.29,0.29,0.0,365.2,-4.05,30.0,31.0,34.2,34.0,8,90,0.0,0,0.6,0,21.0,0,7.5,24.34,"(12.965917752723104, 77.58656850754825)"
2075.7,1.61,575.0,0.0,-13.29,0.35,0.0,365.2,-4.15,30.0,31.0,34.2,34.0,8,90,0.0,0,0.6,0,21.0,0,7.5,24.34,"(12.965950038218995, 77.5866141410281)"
2075.8,1.41,575.0,0.0,-14.69,0.3,0.0,365.18,-4.18,30.0,31.0,34.2,34.0,8,90,0.0,0,0.6,0,21.0,0,7.5,24.34,"(12.965982323714886, 77.58665977450794)"
2075.9,1.37,575.0,0.0,-15.5,0.34,0.0,365.13,-4.13,30.0,31.0,34.2,34.0,8,90,0.0,0,0.6,0,21.0,0,7.5,24.34,"(12.966014609210777, 77.58670540798776)"
2076.0,1.36,575.0,0.0,-16.69,0.35,0.0,365.13,-4.08,30.0,31.0,34.2,34.0,8,90,0.0,0,0.6,0,21.0,0,7.5,24.34,"(12.96604689470667, 77.58675104146761)"
2076.1,1.32,575.0,0.0,-17.4,0.43,0.0,365.18,-4.03,30.0,31.0,34.2,34.0,8,90,0.0,0,0.6,0,21.0,0,7.5,24.34,"(12.966079180202561, 77.58679667494745)"
2076.2,1.34,575.0,0.0,-17.29,0.46,0.0,365.18,-4.08,30.0,31.0,34.2,34.0,8,90,0.0,0,0.6,0,21.0,0,7.5,24.34,"(12.966111465698452, 77.5868423084273)"
2076.3,1.17,575.0,0.0,-16.71,0.45,0.0,365.13,-4.23,30.0,31.0,34.2,34.0,8,90,0.0,0,0.6,0,21.0,0,7.5,24.34,"(12.966143751194345, 77.58688794190712)"
2076.4,1.08,575.0,0.0,-16.5,0.39,0.0,365.1,-4.27,30.0,31.0,34.2,34.0,8,90,0.0,0,0.6,0,21.0,0,7.5,24.34,"(12.966176036690236, 77.58693357538696)"
2076.5,1.02,575.0,0.0,-14.6,0.28,0.0,365.1,-4.23,30.0,31.0,34.2,34.0,8,90,0.0,0,0.6,0,21.0,0,7.5,24.34,"(12.966208322186127, 77.58697920886681)"
2076.6,1.0,575.0,0.0,-14.1,0.29,0.0,365.1,-4.2,30.0,31.0,34.2,34.0,8,90,0.0,0,0.6,0,21.0,0,7.5,24.34,"(12.966240607682018, 77.58702484234665)"
2076.7,0.92,575.0,0.0,-13.1,0.32,0.0,365.1,-4.2,30.0,31.0,34.2,34.0,8,90,0.0,0,0.6,0,21.0,0,7.5,24.34,"(12.96627289317791, 77.58707047582648)"
2076.8,0.9,575.0,0.0,-11.6,0.33,0.0,365.12,-4.05,30.0,31.0,34.2,34.0,8,90,0.0,0,0.6,0,21.0,0,7.5,24.34,"(12.966305178673801, 77.58711610930632)"
2076.9,0.85,575.0,0.0,-11.1,0.34,0.0,365.17,-3.75,30.0,31.0,34.2,34.0,8,90,0.0,0,0.6,0,21.0,0,7.5,24.34,"(12.966337464169692, 77.58716174278617)"
2077.0,0.81,575.0,5.46,-10.6,0.3,0.0,365.2,-3.62,30.0,31.0,34.2,34.0,8,90,0.0,0,0.6,0,21.0,0,7.5,24.34,"(12.966369749665585, 77.58720737626601)"
2077.1,0.77,575.0,11.8,-2.81,0.17,0.0,365.2,-3.67,30.0,31.0,34.2,34.0,8,90,0.0,0,0.6,0,21.0,0,7.5,24.34,"(12.966402035161476, 77.58725300974584)"
2077.2,0.73,575.0,12.66,1.5,0.06,0.0,365.2,-3.7,30.0,31.0,34.2,34.0,8,90,0.0,0,0.6,0,21.02,0,7.5,24.34,"(12.966434320657367, 77.58729864322568)"
2077.3,0.81,575.0,12.18,4.6,0.01,0.0,365.2,-3.7,30.0,31.0,34.2,34.0,8,90,0.0,0,0.6,0,21.07,0,7.5,24.34,"(12.966466606153258, 77.58734427670552)"
2077.4,0.89,575.0,9.54,5.79,-0.01,0.0,365.2,-3.77,30.0,31.0,34.2,34.0,8,90,0.0,0,0.6,0,21.12,0,7.5,24.34,"(12.96649889164915, 77.58738991018537)"
2077.5,0.89,575.0,7.32,8.0,-0.03,0.0,365.2,-3.92,30.0,31.0,34.2,34.0,8,90,0.0,0,0.6,0,21.17,0,7.5,24.34,"(12.966531177145042, 77.58743554366521)"
2077.6,1.02,575.0,5.23,10.0,-0.05,0.0,365.2,-4.0,30.0,31.0,34.2,34.0,8,90,0.0,0,0.6,0,21.22,0,7.5,24.34,"(12.966563462640933, 77.58748117714504)"
2077.7,1.16,575.0,4.91,8.6,-0.07,0.0,365.2,-4.0,30.0,31.0,34.2,34.0,8,90,0.0,0,0.6,0,21.27,0,7.5,24.34,"(12.966595748136825, 77.58752681062488)"
2077.8,1.21,575.0,2.08,7.71,-0.04,0.0,365.2,-3.95,30.0,31.0,34.2,34.0,8,90,0.0,0,0.6,0,21.32,0,7.5,24.34,"(12.966628033632716, 77.58757244410472)"
2077.9,1.35,575.0,0.0,6.9,-0.07,0.0,365.2,-3.85,30.0,31.0,34.2,34.0,8,90,0.0,0,0.6,0,21.37,0,7.5,24.34,"(12.966660319128607, 77.58761807758457)"
2078.0,1.48,575.0,0.0,4.1,0.01,0.0,365.2,-3.75,30.0,31.0,34.2,34.0,8,90,0.0,0,0.6,0,21.42,0,7.5,24.34,"(12.966692604624498, 77.5876637110644)"
2078.1,1.5,575.0,0.0,1.81,0.06,0.0,365.2,-3.65,30.0,31.0,34.2,34.0,8,90,0.0,0,0.6,0,21.47,0,7.5,24.34,"(12.96672489012039, 77.58770934454424)"
2078.2,1.6,575.0,0.0,0.0,0.02,0.0,365.2,-3.55,30.0,31.0,34.2,34.0,8,90,0.0,0,0.6,0,21.5,0,7.5,24.35,"(12.966757175616282, 77.58775497802408)"
2078.3,1.69,575.0,0.0,0.0,0.04,0.0,365.2,-3.45,30.0,31.0,34.2,34.0,8,90,0.0,0,0.6,0,21.5,0,7.5,24.37,"(12.966789461112173, 77.58780061150392)"
2078.4,1.71,575.0,0.0,0.0,-0.05,0.0,365.2,-3.47,30.0,31.0,34.2,34.0,8,90,0.0,0,0.6,0,21.5,0,7.5,24.39,"(12.966821746608066, 77.58784624498375)"
2078.5,1.8,575.0,0.0,-1.71,-0.02,0.0,365.2,-3.62,30.0,31.0,34.2,34.0,8,90,0.0,0,0.6,0,21.5,0,7.5,24.4,"(12.966854032103956, 77.5878918784636)"
2078.6,1.88,575.0,0.0,-2.4,0.02,0.0,365.2,-3.68,30.0,31.0,34.2,34.0,8,90,0.0,0,0.6,0,21.5,0,7.5,24.42,"(12.966886317599847, 77.58793751194344)"
2078.7,2.04,575.0,0.0,-3.69,0.01,0.0,365.2,-3.63,30.0,31.0,34.2,34.0,8,90,0.0,0,0.6,0,21.5,0,7.5,24.44,"(12.966918603095738, 77.58798314542328)"
2078.8,2.06,575.0,0.0,-5.98,0.16,0.0,365.2,-3.58,30.0,31.0,34.2,34.0,8,90,0.0,0,0.6,0,21.5,0,7.5,24.45,"(12.966950888591631, 77.58802877890311)"
2078.9,2.11,575.0,0.0,-5.4,0.31,0.0,365.2,-3.53,30.0,31.0,34.2,34.0,8,90,0.0,0,0.6,0,21.5,0,7.5,24.47,"(12.966983174087522, 77.58807441238295)"
2079.0,2.05,575.0,0.0,-6.69,0.24,0.0,365.2,-3.48,30.0,31.0,34.2,34.0,8,90,0.0,0,0.6,0,21.5,0,7.5,24.49,"(12.967015459583413, 77.5881200458628)"
2079.1,2.04,575.0,0.0,-7.9,0.26,0.0,365.2,-3.43,30.0,31.0,34.2,34.0,8,90,0.0,0,0.6,0,21.5,0,7.5,24.5,"(12.967047745079306, 77.58816567934264)"
2079.2,2.01,575.0,0.0,-9.58,0.3,0.0,365.2,-3.45,30.0,31.0,34.2,34.0,8,90,0.0,0,0.6,0,21.5,0,7.5,24.5,"(12.967080030575197, 77.58821131282247)"
2079.3,2.0,575.0,0.0,-10.57,0.37,0.0,365.2,-3.55,30.0,31.0,34.2,34.0,8,90,0.0,0,0.6,0,21.5,0,7.5,24.5,"(12.967112316071088, 77.58825694630231)"
2079.4,1.97,575.0,0.0,-11.69,0.32,0.0,365.2,-3.58,30.0,31.0,34.2,34.0,8,90,0.0,0,0.6,0,21.5,0,7.5,24.5,"(12.967144601566979, 77.58830257978215)"
2079.5,1.93,575.0,0.0,-12.79,0.31,0.0,365.2,-3.53,30.0,31.0,34.2,34.0,8,90,0.0,0,0.6,0,21.5,0,7.5,24.5,"(12.967176887062871, 77.588348213262)"
2079.6,1.91,575.0,0.0,-12.81,0.37,0.0,365.2,-3.5,30.0,31.0,34.2,34.0,8,90,0.0,0,0.6,0,21.5,0,7.5,24.5,"(12.967209172558762, 77.58839384674184)"
2079.7,1.85,575.0,0.0,-14.0,0.52,0.0,365.2,-3.5,30.0,31.0,34.2,34.0,8,90,0.0,0,0.6,0,21.5,0,7.5,24.5,"(12.967241458054653, 77.58843948022167)"
2079.8,1.8,575.0,0.0,-16.19,0.58,0.0,365.2,-3.52,30.0,31.0,34.2,34.0,8,90,0.0,0,0.6,0,21.5,0,7.5,24.5,"(12.967273743550544, 77.58848511370151)"
2079.9,1.67,575.0,0.0,-16.1,0.64,0.0,365.2,-3.57,30.0,31.0,34.2,34.0,8,90,0.0,0,0.6,0,21.5,0,7.5,24.5,"(12.967306029046437, 77.58853074718135)"
2080.0,1.58,575.0,0.0,-17.29,0.66,0.0,365.2,-3.67,30.0,31.0,34.2,34.0,8,90,0.0,0,0.6,0,21.5,0,7.5,24.5,"(12.967338314542328, 77.5885763806612)"
2080.1,1.45,575.0,0.0,-18.68,0.8,0.0,365.2,-3.82,30.0,31.0,34.2,34.0,8,90,0.0,0,0.6,0,21.5,0,7.5,24.5,"(12.967370600038219, 77.58862201414102)"
2080.2,1.32,575.0,0.0,-18.9,0.89,0.0,365.2,-3.9,30.0,31.0,34.2,34.0,8,90,0.0,0,0.6,0,21.5,0,7.5,24.5,"(12.967402885534112, 77.58866764762087)"
2080.3,1.17,575.0,0.0,-20.1,0.89,0.0,365.2,-3.9,30.0,31.0,34.2,34.0,8,90,0.0,0,0.6,0,21.5,0,7.5,24.5,"(12.967435171030003, 77.58871328110071)"
2080.4,1.02,575.0,0.0,-17.4,0.82,0.0,365.2,-3.88,30.0,31.0,34.2,34.0,8,90,0.0,0,0.6,0,21.5,0,7.5,24.5,"(12.967467456525894, 77.58875891458055)"
2080.5,0.9,575.0,0.0,-14.5,0.63,0.0,365.2,-3.83,30.0,31.0,34.2,34.0,8,90,0.0,0,0.6,0,21.5,0,7.5,24.5,"(12.967499742021785, 77.58880454806038)"
2080.6,0.68,575.0,0.0,-12.0,0.49,0.0,365.2,-3.8,30.0,31.0,34.2,34.0,8,90,0.0,0,0.6,0,21.5,0,7.5,24.5,"(12.967532027517677, 77.58885018154022)"
2080.7,0.67,575.0,0.0,-7.81,0.38,0.0,365.2,-3.8,30.0,31.0,34.2,34.0,8,90,0.0,0,0.6,0,21.5,0,7.5,24.5,"(12.967564313013568, 77.58889581502007)"
2080.8,0.59,575.0,0.0,-5.4,0.45,0.0,365.2,-3.78,30.0,31.0,34.2,34.0,8,90,0.0,0,0.6,0,21.5,0,7.5,24.5,"(12.96759659850946, 77.58894144849991)"
2080.9,0.44,575.0,0.0,-4.9,0.57,0.0,365.2,-3.73,30.0,31.0,34.2,34.0,8,90,0.0,0,0.6,0,21.5,0,7.5,24.5,"(12.96762888400535, 77.58898708197974)"
2081.0,0.39,575.0,0.0,-2.31,0.65,0.0,365.2,-3.58,30.0,31.0,34.2,34.0,8,90,0.0,0,0.6,0,21.5,0,7.5,24.5,"(12.967661169501243, 77.58903271545958)"
2081.1,0.3,575.0,0.0,-1.5,0.26,0.0,365.2,-3.33,30.0,31.0,34.2,34.0,8,90,0.0,0,0.6,0,21.5,0,7.5,24.5,"(12.967693454997134, 77.58907834893942)"
2081.2,0.25,575.0,0.0,0.0,0.09,0.0,365.2,-3.2,30.0,31.0,34.2,34.0,8,90,0.0,0,0.6,0,21.5,0,7.5,24.5,"(12.967725740493025, 77.58912398241927)"
2081.3,0.19,575.0,0.0,0.0,0.32,0.0,365.2,-3.2,30.0,31.0,34.2,34.0,8,90,0.0,0,0.6,0,21.5,0,7.5,24.5,"(12.967758025988918, 77.5891696158991)"
2081.4,0.14,575.0,0.0,0.0,0.33,0.0,365.2,-3.25,30.0,31.0,34.2,34.0,8,90,0.0,0,0.6,0,21.5,0,7.5,24.5,"(12.967790311484809, 77.58921524937894)"
2081.5,0.13,575.0,0.0,0.0,0.21,0.0,365.2,-3.35,30.0,31.0,34.2,34.0,8,90,0.0,0,0.6,0,21.5,0,7.5,24.5,"(12.9678225969807, 77.58926088285878)"
2081.6,0.11,575.0,0.0,0.0,0.22,0.0,365.2,-3.38,30.0,31.0,34.2,34.0,8,90,0.0,0,0.6,0,21.5,0,7.5,24.5,"(12.96785488247659, 77.58930651633862)"
2081.7,0.09,575.0,0.0,0.0,0.36,0.0,365.2,-3.33,30.0,31.0,34.2,34.0,8,90,0.0,0,0.6,0,21.5,0,7.5,24.5,"(12.967887167972483, 77.58935214981845)"
2081.8,0.08,575.0,0.0,0.0,0.25,0.0,365.2,-3.15,30.0,31.0,34.2,34.0,8,90,0.0,0,0.6,0,21.5,0,7.5,24.5,"(12.967919453468374, 77.5893977832983)"
2081.9,0.08,575.0,0.0,0.0,0.21,0.0,365.2,-2.85,30.0,31.0,34.2,34.0,8,90,0.0,0,0.6,0,21.5,0,7.5,24.5,"(12.967951738964265, 77.58944341677814)"
